ID;name;artist;Year;Genero;album_type;release_date;popularity
2e7s0oEzUoJtDSPtYJuVvD;Lean On (feat. MØ & DJ Snake);Major Lazer;2015;electronic;album;2015-06-01;73
2uZWffKoemZDI0gHcBEcDc;On & On;Cartoon;2015;electronic;single;2015-07-09;74
1pjvlYOMIg1NhGQbM6iwrY;Light It Up (feat. Nyla & Fuse ODG) [Remix];Major Lazer;2015;electronic;album;2015-11-27;73
5ahvjrjn7ymaeaWKFZrsca;The Sun - Klingande Remix Radio Edit;Parov Stelar;2015;electronic;single;2015-06-12;56
0o71f1DOh7q10QmMjAa41a;Knockin - First Radio Mix;Double Vision;2015;electronic;single;2015-02-09;45
66hayvUbTotekKU3H4ta1f;Where Are Ü Now (with Justin Bieber);Jack Ü;2015;electronic;album;2015-02-24;76
6ctWstoouxCcvuTsd4cHNS;Desire - Gryffin Remix;Olly Alexander (Years & Years);2015;electronic;single;2015-07-31;68
22mek4IiqubGD9ctzxc69s;How Deep Is Your Love;Calvin Harris;2015;electronic;single;2015-07-17;76
3KhoIbIPMmoGthbBAPxgOK;Castles In The Sky - Radio Mix;Ian van Dahl;2015;electronic;single;2015-04-27;59
2YWjW3wwQIBLNhxWKBQd16;Lean On (feat. MØ & DJ Snake);Major Lazer;2015;electronic;album;2015-11-27;69
46lFttIf5hnUZMGvjK0Wxo;Runaway (U & I);Galantis;2015;electronic;album;2015-06-05;76
2P4OICZRVAQcYAV2JReRfj;Waiting For Love;Avicii;2015;electronic;album;2015-10-02;81
5tf1VVWniHgryyumXyJM7w;Sugar (feat. Francesco Yates);Robin Schulz;2015;electronic;album;2015-09-25;79
0ZdUHFxifUJNqo7G4aJzoF;Savannah;Diviners;2015;electronic;single;2015-11-25;56
2CbMOsx4FlIf9LjFkVPORH;Surf Rider;Il Est Vilaine;2015;electronic;single;2015-03-02;51
6oJflQkp7lFXOQce4wPTAW;Samsara (feat. Emila);Tungevaag;2015;electronic;single;2015-01-21;55
4PVm8e67skz8B8wiJP2kwk;New Thang;Redfoo;2015;electronic;single;2015-07-13;59
1Q4jb2UjtWUDUojHsB8mLY;Split (Only U);Tiësto;2015;electronic;single;2015-09-14;58
1srwcquKZtXnQzyoWYJRwZ;Booty Bounce - Radio Edit;Tujamo;2015;electronic;single;2015-04-17;55
3UgSQu6WwrXfKKDq019IHE;To Ü (feat. AlunaGeorge);Jack Ü;2015;electronic;album;2015-02-24;57
5nIrdpo8eXQU3YgZelEXkd;Shots & Squats;Vigiland;2015;electronic;single;2015-06-05;56
1rDETmcizen79JghAEm1Se;Gonna Love Ya;Avicii;2015;electronic;album;2015-10-02;55
4hrxPxnI4hCZdUusjcGaXh;Clouds;Pastel Ghost;2015;electronic;album;2015-03-10;62
4vFX0oXbHfwfbtZ6lN27zK;Dam Dadi Doo - Nightcore Single Mix;Fantasy Project feat. NDA;2015;electronic;compilation;2015-10-25;55
5KcKUpTEHMfcoAps9d5BvY;Invincible;Deaf Kev;2015;electronic;single;2015-05-14;56
7pM9cLbrgRGX1hHElTX92m;Acid Rain;Lorn;2015;electronic;album;2015;60
4viqv7yE0Tl11rnxlcE0Lw;Angels (feat. Kat Nestel) - Radio Edit;Vicetone;2015;electronic;single;2015-04-20;55
06Hdbxh6NCy6TIhjdXTchB;Headlights (feat. Ilsey);Robin Schulz;2015;electronic;single;2015-04-03;52
3B1Je3rlEac3p4ikYW13zw;Define;Dom Dolla;2015;electronic;single;2015-07-24;63
6kBXZ8j8IuJeRjb6kV6fol;Boom (feat. MOTi, Ty Dolla $ign, Wizkid & Kranium);Major Lazer;2015;electronic;album;2015-11-27;52
2JLAOMgm6XnsPrMXESyfrB;Invincible;Deaf Kev;2015;electronic;single;2015-05-13;54
69zxj1EFDfAouZu9JDmQld;Secrets - Radio Edit;Tiësto;2015;electronic;single;2015-04-03;57
7vHshinTU8161w69EPbabY;Younger - Kygo Remix;Seinabo Sey;2015;electronic;album;2015-10-23;59
6vPJvkEuWZPcv58NnQ3dBR;Sweet Escape;Alesso;2015;electronic;album;2015-05-22;54
42iMXyOvLeD2vKu7ZlREVh;Cloud Rider;Paul Kalkbrenner;2015;electronic;album;2015-08-07;56
6ce17pZwsMcYNab5IaC5MQ;I'd Love To Change The World - Matstubs Remix;Jetta;2015;electronic;single;2015-12-18;58
6ZpR2XFuQJSHAQwg9495KZ;Mind (feat. Kai);Jack Ü;2015;electronic;album;2015-02-24;61
2tt09Zds4trdlmVdFQx7CE;Higher Place;Dimitri Vegas & Like Mike;2015;electronic;single;2015-07-17;52
74Qj9nOFIBTvDB0Rqf2IWv;Stamp on the Ground - Nightcore & KYANU Edit;ItaloBrothers;2015;electronic;compilation;2015-09-11;51
1jTKIuhvCHygnnY4QnUvyv;Louder - Radio Edit;Dimitri Vegas & Like Mike;2015;electronic;single;2015-02-13;51
4FfWnObBvzZA7Gw4IF9WAa;El Cartero;Widinson;2015;electronic;album;2015-11-25;44
0bzE07p8ZLZDmYCABRuKfq;The Hum (Original Mix);Dimitri Vegas & Like Mike;2015;electronic;single;2015-04-27;43
0R3aF3iq67sbMgqe0A4nup;If It Wasn't For You;Alesso;2015;electronic;album;2015-05-22;49
6rjrC8pssMJtGb8Qc7IZLk;Please Don't Go;Saison;2015;electronic;single;2015-08-07;36
6etVFDSbFabj0tPY10MAXR;Wombass;Tiësto;2015;electronic;single;2015-11-27;47
1LK04nhkS3aQLkGsqcvg2w;Mary L.;St Germain;2015;electronic;album;2015-10-09;49
3LvD451yfRNayD6W4nj1c7;With or Without You;DJ Pantelis;2015;electronic;single;2015-05-22;45
20Q0qLW27rm9Pq2pO1bwzK;Won't Stop Rocking;R3HAB;2015;electronic;single;2015-11-06;52
0KZ7HZvNL3tMarvwvX9sfE;In the Beginning;Claptone;2015;electronic;album;2015-10-16;48
5A5ixwUtbW01F4vFDYKRjS;Third Day Of A Seven Day Binge;Marilyn Manson;2015;electronic;album;2015-01-19;51
2YDKW31FLSlyW6az564oRS;Ori tali ma - LVNDSCAPE Remix;Sander van Doorn;2015;electronic;single;2015;45
4TvTkhgS5O57dyAtJAK8ME;Love Me Loud (feat. Aleesia);Robin Schulz;2015;electronic;album;2015-09-25;44
1wszdDUhlil6EH3SRkmTZL;Embrace;Pastel Ghost;2015;electronic;album;2015-03-10;66
4Vf52ZVAgnznYcaPvXLEOu;LOVE is;Tim Deluxe;2015;electronic;album;2015-10-30;50
6ziL0ZLhnsfeOtYGpCHXdC;Eagle Eyes (feat. Lost Frequencies & Linying) - Lucas & Steve Remix Edit;Felix Jaehn;2015;electronic;single;2015-11-13;38
0JZ9TvOLtZJaGqIyC4hYZX;Trouble;Avicii;2015;electronic;album;2015-10-02;54
7JN9mnz4OPVivc9AF0FLAJ;Tether (Eric Prydz Vs. CHVRCHES) - Radio Edit;Eric Prydz;2015;electronic;single;2015-02-17;51
3vtFowc9zcQfvqsLAZ9Cx2;Shadows;Pastel Ghost;2015;electronic;album;2015-03-10;65
3aIhJDHxr1kgTSnutJxPTH;Peanut Butter Jelly;Galantis;2015;electronic;album;2015-06-05;63
0oV4QVtYeHrZ9qG1eRPXn2;The Hum;Dimitri Vegas & Like Mike;2015;electronic;single;2015-04-27;54
0uJ2qwnb7sWz0FlRJSy8tN;Sueño En Paraguay - El Búho remix;Chancha Via Circuito;2015;electronic;album;2015-06-02;45
5wTv501Kl9wLABLwHo11RJ;Like A Fool;Crazy P;2015;electronic;album;2015-05-11;59
1FFd5yEjDOnQF6pRvyyaBC;Nothing Really Matters - Afrojack Remix;Mr. Probz;2015;electronic;single;2015-02-20;53
5yR26TumS74yhIOGhn8Hs8;Payback;Dimitri Vangelis & Wyman;2015;electronic;single;2015-02-16;47
6gCkhtTNxRCTe5auCcGSzj;Press Start;MDK;2015;electronic;single;2015-08-25;52
2RpKh7kXSdO8NLrW9VQ46p;Take Ü There (feat. Kiesza);Jack Ü;2015;electronic;album;2015-02-24;54
10qbHF920zH5K8C8IcE5AL;Turbo Killer;Carpenter Brut;2015;electronic;album;2015;56
22SXyL6pUjwIvGWvgGjLov;Can't Feel My Face - Martin Garrix Remix;The Weeknd;2015;electronic;single;2015-11-06;50
4PExs7G9Bb5LU9hxeTmPVU;White Light;Sidewalks and Skeletons;2015;electronic;album;2015-03-05;57
1YB2NnK2KrK9PdrJ0czdDB;Firefly;Jim Yosef;2015;electronic;single;2015-06-28;53
7oxnK2wg8qFv8EXyyxKDJ4;Roller Mobster;Carpenter Brut;2015;electronic;album;2015;54
0CjYhruIIhXaXjUBXvqs24;Insomnia 2.0 - Avicii Extended Remix;Faithless;2015;electronic;compilation;2015-10-09;47
2K1zp0p7PVmrBUQu6evtfe;Somewhere In Stockholm;Avicii;2015;electronic;album;2015-10-02;53
1AW4amyytwC0JNVmpVngIN;Words Remain;Moderator;2015;electronic;album;2015-02-19;52
15OTuQEorCW8PuNqWa5vLY;El Telefono;Widinson;2015;electronic;album;2015-11-25;40
7FADpmBJVWay6aHy8q34oa;Highscore;Panda Eyes;2015;electronic;album;2015-10-16;50
14HIRkuAh2KMsLTuEb1qUi;Katarsis;She Past Away;2015;electronic;album;2015-05-06;49
3uEu7hcvgrSOrgnMxzqugh;Pure Grinding;Avicii;2015;electronic;album;2015-10-02;51
5Wi2zLwER77wQaZxnr6sx0;Chronology, Pt. 4 - Remastered;Jean-Michel Jarre;2015;electronic;album;2015-08-28;37
4lqbe8my0w3QW7UrwCO5pu;Reason - Radio Edit;NERVO;2015;electronic;album;2015-07-24;39
1u6LOWtdWA2wwa3CryIBsS;Another You;Armin van Buuren;2015;electronic;single;2015-04-21;47
2EhlTKxStybQpKktuuanws;Castles In The Sky - Peter Luts Radio Edit;Ian van Dahl;2015;electronic;single;2015-04-27;41
3Q95VQL8yWRO8mkF6VoDzi;Sunset Jesus;Avicii;2015;electronic;album;2015-10-02;50
3BOQSVjlSd0epD8nV5VZ15;Feed Your Head - Radio Edit;Paul Kalkbrenner;2015;electronic;single;2015-08-06;48
6YmwZSqj8zbBabaTmYGLPu;Mountain Time;Molly Nilsson;2015;electronic;album;2015-09-25;44
4bAmAVdks2Y84VNVVLXFwN;Show Me Love - EDX Remix / Radio Edit;Sam Feldt;2015;electronic;single;2015-07-24;56
26VnGM6T6uaegs1Ous0OjF;Kolkata;Degiheugi;2015;electronic;album;2015-05-04;47
3AayefDdUFxivRs79bX7kV;We Won't Be Alone;Feint;2015;electronic;single;2015-09-18;55
1GmMrJoxbF13PliZnpeXcy;Follow Me;Hardwell;2015;electronic;album;2015-01-23;45
1Augavyw8Vb3yso16U886q;Woman of the Ghetto - Akshin Alizadeh Remix;Marlena Shaw;2015;electronic;album;2015-07-17;43
3CZwQ9zSKEC1Ub8G2Lpc6o;Si Tú No Estás;Patty Ray;2015;electronic;single;2015-06-20;43
0vp09QgBhShrQOL2w7P8k4;Recovery;Rival Consoles;2015;electronic;album;2015-05-04;52
5uNMymKCnxSeOj994N0Wlr;No Me Arrepiento;Widinson;2015;electronic;album;2015-11-25;41
2QqT3L1dhl3RQUYB0YDaNo;Are You With Me - Kungs Extended Remix;Lost Frequencies;2015;electronic;single;2015-02-06;47
6PScP1qBcBYK4F1Qi4OcRn;The Sounds of Silence - Radio Edit;MHE;2015;electronic;single;2015-12-04;40
40OuGHvwKGA9FKo1lECOZV;Comics;Caravan Palace;2015;electronic;album;2015-10-16;44
16mUMojtpy1LkWJwMG1RMO;Dear Life;Claptone;2015;electronic;album;2015-10-16;47
3ZUEdWfVROkbgOsG53ctme;All This Love;Alesso;2015;electronic;album;2015-05-22;48
7FRQ3gedF4i9xv4eHCxTQI;Miracle - Nightcore Edit;Cascada;2015;electronic;compilation;2015-09-11;50
4HadYIhNfy7evMUI5W6wEc;Reykjavik;Joachim Pastor;2015;electronic;single;2015-02-13;52
5LgbUVBWFIqJAWWfHRgmtT;A Million Days;Paul Kalkbrenner;2015;electronic;album;2015-08-07;48
1QJN61zuPWRy6nj58ndREm;Nothing Stopping Me;Vicetone;2015;electronic;single;2015-07-31;56
5Hd275G57BvZ73WsSK3nua;Engañadora / Basta Ya;Widinson;2015;electronic;album;2015-11-25;41
5i1nIPhtCtbi9Ljga07fjW;Cruel Mistress;Crazy P;2015;electronic;album;2015-05-11;49
1s6dAcin55MwAtJJFzFnlu;Tu Amor Fue Una Mentira;Widinson;2015;electronic;album;2015-11-25;43
0q5GenbnPKYk4dzCFIS6Qs;Battery Park;Paul Kalkbrenner;2015;electronic;album;2015-08-07;49
0VskOKFbd0whdSgcaDJhjz;Aftermath;Caravan Palace;2015;electronic;album;2015-10-16;41
6m3ZWIXhjoV76syT1j2oE9;Coming Over (feat. James Hersey);Dillon Francis;2015;electronic;album;2015-08-14;48
0XnHIhm9ppEHHDSRESdEcV;Hold On (feat. Cheat Codes) - Radio Edit;MOGUAI;2015;electronic;single;2015-09-11;51
7cDgGT7TCeb2b3AmyLFpuG;Protect Your Mind (Braveheart) - Ayla Remix;DJ Sakin & Friends;2015;electronic;compilation;2015-05-01;40
1YfHyOVMLUBJBwnAVjpTeO;You Will Know;LTJ Xperience;2015;electronic;album;2015-10-23;47
5aO8NoVDDUOkxWtv4lS5oM;Take Me Home - Tiësto Remix;Jess Glynne;2015;electronic;single;2015-11-25;45
7hofL9YADeFqnsFdDrxdbs;Time;NTO;2015;electronic;single;2015-02-13;51
39rqDP2s2hN1JtXptyeM3u;Ignite - 2016 League Of Legends World Championship;Zedd;2016;electronic;single;2016-09-23;55
6lBQ0SMCrJ7zy1LSCuXqwV;Lions in the Wild;Martin Garrix;2016;electronic;single;2016-05-27;54
1cG0umU5TKStygKsPFZ9pY;Shed a Light;Robin Schulz;2016;electronic;single;2016-11-25;53
3ARxyGt6dBvTcPgZ2M35X0;Oracle;Timmy Trumpet;2016;electronic;single;2016-12-19;59
12LOYGBr0T0IqyuhEILYFh;La clé des champs;NTO;2016;electronic;single;2016-09-30;57
5Pj8qBEzA9i0vK6Wdt889w;Before I Lose My Mind;Claptone;2016;electronic;single;2016-04-08;55
6T5hiZikP7CNI2uXdWYlCg;Millenium;Joachim Pastor;2016;electronic;single;2016-12-09;57
1VJgMkxFY3JSgiUWZNeycd;Until the Sun Needs to Rise;RÜFÜS DU SOL;2016;electronic;album;2016-01-22;67
3DKCTIiJ97bS9TGiqcABjo;Thiago Silva;Dave;2016;electronic;single;2016-05-13;68
68gzf3AleOyt4NlKwpV0MY;Kids;Kyle Dixon & Michael Stein;2016;electronic;album;2016-08-12;62
02shCNmb6IvgB5jLqKjtkK;Nevada;Vicetone;2016;electronic;single;2016-06-24;70
3Nku6gLNqnwUuq8GLkqyhW;Great Spirit;Armin van Buuren;2016;electronic;single;2016-12-12;63
4tF4f9GwL52a4VruWF5Brp;Superhero;Unknown Brain;2016;electronic;single;2016-11-26;60
4PdJSsESm34djLfBde9Pr2;Would I Lie to You - Radio Edit;David Guetta;2016;electronic;single;2016-09-30;62
11uvudmvZBzG2ztQsOB5sF;Mortals;Warriyo;2016;electronic;single;2016-12-15;68
6LUOMjoORvAkdhBYvESO46;Move Your Body - Alan Walker Remix;Sia;2016;electronic;album;2016-10-21;62
3v2oAQomhOcYCPPHafS3KV;Opus;Eric Prydz;2016;electronic;album;2016-02-05;62
2kYqdSlrtovVMMIn6ykzba;I Wanna Know;Alesso;2016;electronic;single;2016-04-01;59
0WSjVLITbxV6kVXndziQDm;Drop That Low (When I Dip);Tujamo;2016;electronic;single;2016-04-01;65
233AL29SR6QWnD7hu7ylbf;Innerbloom - Radio Edit;RÜFÜS DU SOL;2016;electronic;single;2016-09-30;69
1GiM6FU0cl4ncCTj4L03Ym;The Spoils;Massive Attack;2016;electronic;single;2016-07-29;54
46NBoIAHrmR7qcUGCIFEjR;This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016);David Guetta;2016;electronic;single;2016-05-13;68
1WC0C89uOEHw7BZ44chkVx;Encore Une Fois - Future Breeze Edit;Sash!;2016;electronic;compilation;2016-09-30;38
3MEYFivt6bilQ9q9mFWZ4g;Alone;Marshmello;2016;electronic;single;2016-05-13;71
1MyWtH2yavuP1AHUi1X7ur;Sex - Radio Edit;Cheat Codes;2016;electronic;single;2016-02-05;57
45sGyAtAxD6efaN0bJAFgh;Bailar (feat. Elvis Crespo) - Radio Edit;Deorro;2016;electronic;single;2016-04-22;57
7CuXB3Dr61IvDFEWfqG3sE;More;Jan Blomqvist;2016;electronic;single;2016-02-05;64
6p5pjkdxHL5Zo2hrqjDfxu;Save a Little Love for Me;Club des Belugas;2016;electronic;compilation;2016-01-15;34
2KklXplRtxMsBYo474Es0w;Be Mine;Ofenbach;2016;electronic;single;2016-11-25;70
5R2hXwoRB4gIgoNXoUuK51;Chambacú;Quantic;2016;electronic;album;2016-06-17;52
3hWfKBt3n7j1xqIy6LA5ve;Astronomia;Vicetone;2016;electronic;single;2016-09-16;63
39cmB3ZoTOLwOTq7tMNqKa;Hear Me Now;Alok;2016;electronic;single;2016-10-21;76
2WcTFyOuThG1gTbKBdXtzz;Rhythm Of The Night - Original Mix;Fedde Le Grand;2016;electronic;album;2016-02-26;58
6SqX9J8tXk7rXaspk7GWX1;I Feel So Bad;Kungs;2016;electronic;album;2016-11-04;64
0gb1J5UrTpzaU1s3nupgCd;No Money;Galantis;2016;electronic;single;2016-04-01;66
0JiVRyTJcJnmlwCZ854K4p;Alone;Alan Walker;2016;electronic;single;2016-12-02;62
3Qqn0EUxDPZJ6I23Ufu2TW;Sleep When We're Dead - Video Edit;ItaloBrothers;2016;electronic;single;2016-09-25;34
7EVk9tRb6beJLTHrg6AkY9;Tuesday;Burak Yeter;2016;electronic;single;2016-09-02;72
1Qf4YZEIFBEnSg6AxBGG6X;Mysterious Times - Radio Mix;Sash!;2016;electronic;compilation;2016-09-30;39
54u3uo9Yef9KNT0srb97J1;All Or Nothing;Lost Frequencies;2016;electronic;album;2016-10-21;53
0g5EKLgdKvNlln7TNqBByK;Middle;DJ Snake;2016;electronic;album;2016-08-05;77
6CGMZijOAZvTXG21T8t6R0;Innerbloom;RÜFÜS DU SOL;2016;electronic;album;2016-01-22;75
5hDPWrf12qJQ2pFGTbputX;Ecuador - Original Radio Edit;Sash!;2016;electronic;compilation;2016-09-30;46
4255amV4enzl28KAn16rUO;Are You With Me;Lost Frequencies;2016;electronic;album;2016-10-21;79
6g53yVGhNqP13I3Rg6fifr;Who Is He? - Claptone Remix;Alaia & Gallo;2016;electronic;single;2016-04-22;59
1vvNmPOiUuyCbgWmtc6yfm;My Way;Calvin Harris;2016;electronic;single;2016-09-16;73
1I8tHoNBFTuoJAlh4hfVVE;Firestone;Kygo;2016;electronic;album;2016-05-13;77
1A8j067qyiNwQnZT0bzUpZ;This Girl (Kungs Vs. Cookin' On 3 Burners);Kungs;2016;electronic;album;2016-11-04;77
5masKPHeAOVNgxdLebIcK7;Stole the Show;Kygo;2016;electronic;album;2016-05-13;75
0vbtURX4qv1l7besfwmnD8;I Took A Pill In Ibiza - Seeb Remix;Mike Posner;2016;electronic;album;2016-05-06;80
2Fjz5ZC5BvFdCqcnTZ3ilH;Sing Me to Sleep;Alan Walker;2016;electronic;single;2016-06-03;59
4FpawvuBz4HxTz7UqR4ter;Sorry I Am Late - Extended;Kollektiv Turmstrasse;2016;electronic;single;2016-07-15;53
7cfH4PBHP8bNKpfmIrXgLD;"The Original Theme from ""Blade"" - 2016 Remaster";Dan Zamani;2016;electronic;single;2016-05-02;55
4HubaPJdFWVTWzgHCeeW2f;Sorry I Am Late - Summer 2016 Version;Kollektiv Turmstrasse;2016;electronic;single;2016-09-16;54
59yxjfkqhOPacjiolBHQDC;The Right Song;Tiësto;2016;electronic;single;2016-01-22;52
70mHIUa4beJjFpBNyHYwT2;Taste The Feeling (Avicii Vs. Conrad Sewell);Avicii;2016;electronic;single;2016-03-11;54
2ewEh7LuvToYyGHq7yT8N1;Shelter;Porter Robinson;2016;electronic;single;2016-08-12;63
270aqOuRwQS2xfNc3cj5VA;Ark;Star Party;2016;electronic;single;2016-02-04;57
01wpPOPqQ3XyS6hBN00HfK;In the Morning;ZHU;2016;electronic;album;2016-07-29;56
3tTDOodJcr6vKF2DASlwMZ;That's Not Me;Skepta;2016;electronic;album;2016-05-06;66
4GwXdVLueKZ8YhYjZmWtYh;Live The Night;W&W;2016;electronic;single;2016-07-11;55
3EmmCZoqpWOTY1g2GBwJoR;Just Hold On;Steve Aoki;2016;electronic;single;2016-12-10;55
66U0ASk1VHZsqIkpMjKX3B;Little Swing;AronChupa;2016;electronic;single;2016-02-26;57
6mB9A9YLbY4jxpKX5EYAnT;Sunset;The Midnight;2016;electronic;album;2016-08-01;56
47uoSjqgclu4zjv3TV6aBG;Farben;Orange Sector;2016;electronic;album;2016-12-09;60
0dkV8DuMfWAVhfi3iMnIX3;Feel Good;Syn Cole;2016;electronic;single;2016-02-27;57
4Dg0FSovv3n8IBS9QMezTp;Generate;Eric Prydz;2016;electronic;album;2016-02-05;54
6KZmDucZFfvxGJkrHInbix;Hey;FÄIS;2016;electronic;single;2016-04-08;53
1JI70l1lE5IF2tgJm5TnMD;Don't Let Me Down - Hardwell & Sephyx Remix;The Chainsmokers;2016;electronic;single;2016-05-20;53
15BlympuVSfZFROojEMY2M;Don't Let Me Down - Illenium Remix;The Chainsmokers;2016;electronic;single;2016-05-27;60
2mHngbc9wHeVuJr59VCV2h;Char;Crystal Castles;2016;electronic;album;2016-08-19;64
0qqRNnwh86N1XBV94GVgQN;SimpsonWave1995;FrankJavCee;2016;electronic;album;2016-06-05;63
4j1hJwuawbvpm2q2orbgj7;Every Day;Eric Prydz;2016;electronic;album;2016-02-05;55
5AEs83CYoPApEjYEJGbTuJ;Party Till We Die (feat. Andrew W.K.);MAKJ;2016;electronic;single;2016-09-26;61
6MWYSp8nWt4IZiRMCDPHXT;Good Life;ZHU;2016;electronic;album;2016-07-29;58
1BMwsK4pa9KhiFmOp1oCjf;Nobody Does It Better;Michael Calfan;2016;electronic;single;2016-03-04;46
4Jn44dR2pEhX9iCdelBAJ1;Chemicals - Radio Edit;Tiësto;2016;electronic;single;2016-09-25;28
3W7fRQpHirEJv0LWG0fOnp;Geordie;Madness Gangsters;2016;electronic;single;2016-12-16;28
5B2KdpqWRwcnO2Cfxh7MSX;C U Again;Cartoon;2016;electronic;compilation;2016-12-16;58
24tVqMiAtv8jmpNPhBEsDY;Now That I've Found You;Martin Garrix;2016;electronic;single;2016-03-11;51
1Cq23W4ZxHTY8QbP40qjEc;All I Wanna Do;Martin Jensen;2016;electronic;single;2016-04-08;47
1q9GdjtAaeYggRzmqssBak;Rise Up 2k16 (feat. Jaba);Yves Larock;2016;electronic;single;2016-04-01;51
4admt90cSChznePxyzUVCP;Dancing People Are Never Wrong;Jan Blomqvist;2016;electronic;single;2016-08-18;53
6DuhmGmdmxNDEdSqH7Sjt9;Casino De Capri;The Bahama Soul Club;2016;electronic;album;2016-11-11;52
4XJlX95CKT26qrOisLld4n;Just an Illusion;Imagination;2016;electronic;compilation;2016-10-21;50
6ySwFZUT2Uut8WdHgTtHRy;Trumpets - Radio Edit;Sak Noel;2016;electronic;compilation;2016-11-25;45
4pbxBCFpbL5RvRr45Tn2sw;Con Tol Deskaro;Tremenda Jauría;2016;electronic;album;2016-03-05;30
3fv0dIDalzlgaLRAvaBobT;Shala-Lala-La;Waldeck;2016;electronic;album;2016-08-12;52
2uMbCJ8lxF7hqpQUaeo42D;Do It Right;Martin Solveig;2016;electronic;single;2016-05-20;57
78W8wiUIlQ2SnWY9TVowKZ;Back Where I Belong (feat. Avicii);Otto Knows;2016;electronic;single;2016-06-03;53
3MDkws8QGzLrMrWVAbzoXO;Every Time;Boogie Belgique;2016;electronic;album;2016-09-23;54
4sxRefCu1HFBk6xzk67O3j;Eating Hooks (Siriusmo Remix - Solomun Edit);Moderat;2016;electronic;single;2016-09-23;49
61k7xAKMsuvTf2j2YnieSi;Sky High;Elektronomia;2016;electronic;single;2016-12-28;60
2SxeNZphx2bH5kju5Ntu8P;Airplane Lesson;Stereoclip;2016;electronic;single;2016;55
71Ci9E79HpYkqpnl9zSUOQ;In This Shirt - Royksopp Remix;The Irrepressibles;2016;electronic;single;2016-12-29;52
0FFzorjXAMnxNMDJk4JTTl;Melody;Dimitri Vegas & Like Mike;2016;electronic;single;2016-05-09;44
3iFrnwcE635aABiCZWULxP;Slip Into Something More Comfortable - Stephen Hague 2016 Mix;Kinobe;2016;electronic;single;2016-06-24;54
5jWXMkoKxn1NOvImfLqkP5;Ritual Spirit;Massive Attack;2016;electronic;single;2016-01-28;54
3VUd42o8k07fy94Jqcmg82;In Too Deep;Lost Frequencies;2016;electronic;album;2016-10-21;48
6dsoPBbMuUodSUvhRW7Vr4;Alone (feat. FEMME);Cristoph;2016;electronic;single;2016-09-26;58
10EpXLXKHmNSVKvX7A5hg8;Getaway - Koven Remix;Tritonal;2016;electronic;single;2016-07-08;56
2eVxKjnZkVBbjCzVZ6PFm3;Memories;The Midnight;2016;electronic;album;2016-08-01;50
44GokgCa37BTZP2NU2zkoJ;Shutdown;Skepta;2016;electronic;album;2016-05-06;61
5sMEi6i03q7JUh2xRTL02D;We Are;Jo Cohen;2016;electronic;compilation;2016-12-16;56
0v6ivHTT6dmuOtge9LeaCn;Jason;The Midnight;2016;electronic;album;2016-08-01;52
5lVsAfvY2ij8A2T6oYdAyt;Vampires;The Midnight;2016;electronic;album;2016-08-01;53
6YzMhlI36vzyDYvhjiVf54;The Calling;TheFatRat;2016;electronic;single;2016-03-31;55
3msQJEmoSGNJGvyDCMMafB;Jackpot;TheFatRat;2016;electronic;single;2016-11-18;54
3CGAEAq0XomtaTDpY9eWeY;Arcade;Dimitri Vegas & Like Mike;2016;electronic;single;2016-03-14;42
6G6bmVVC5e5BpBW5qEFGQK;Nothing but Love;James;2016;electronic;album;2016-03-18;43
3jb6qb2BtrOeQP0UprQ67y;Tuesday (feat. Danelle Sandoval) - Radio Edit;Burak Yeter;2016;electronic;single;2016-10-07;52
2tGJMY6byoAgfmMaCFtUuS;Take Your Chance;Fun Factory;2016;electronic;album;2016-08-05;47
5ovzDxwSZfrpqZ8LubPV7X;Running in the Night;FM-84;2016;electronic;album;2016-04-25;54
5zJoKPj2KqgO7pyJPqhoYa;Barricade - Radio Edit;Axwell;2016;electronic;single;2016-03-04;47
3qaYuV5XZAwiOvGE91HhwS;Inside the Lines (feat. Casso);Mike Perry;2016;electronic;single;2016-10-21;48
52pmRkuhGlBGQby8CJVUrN;Believer;Major Lazer;2016;electronic;single;2016-09-30;44
4d3UnYs8dRDDd93MVaoj74;Wildcard (feat. Sidnie Tipton);KSHMR;2016;electronic;single;2016-04-08;49
5hGSM1NIumwLgI0Y97X9xB;New Thang;Redfoo;2016;electronic;album;2016-03-18;57
4tXSYvu77bFRRXmQailX3f;The Equaliser (Not Alone);The Midnight;2016;electronic;album;2016-08-01;51
0tGWcbplNiSkw8RxhMPuMJ;Merci Éclair;Stavroz;2016;electronic;single;2016-08-15;48
3WvFMbJyzVA5uoJoO3f8mz;Round Around - Jojo Effect Remix;Zouzoulectric;2016;electronic;album;2016-04-08;41
3bx7lmUTeHCrojp9GgkO2R;Alfa;Mop Mop;2016;electronic;album;2016-05-06;45
6LJFgCd9wU2VptHEwz2Wl3;Starboy - Kygo Remix;The Weeknd;2016;electronic;single;2016-11-11;48
4VY9yQMuC8izfcybXmhYOY;Heaven Scent;Soulwax;2016;electronic;single;2016-07-15;48
2U1uiiXgExCpPr4GhLGJMv;Take My Breath Away;Alesso;2016;electronic;single;2016-10-21;50
7alddnGiaV7LqTJlnAqKZu;Clap Your Hands - Solomun Remix / Radio Edit;Whilk & Misky;2016;electronic;single;2016-09-23;45
04jqhpf3oV06HtlmthfcZZ;All Night;Romare;2016;electronic;album;2016-11-11;52
